Date,Hour,City,City_Code,Grid_ID,Consumer_Type,Energy_Consumption_kWh,Renewable_Energy_kWh,Grid_Load_Percentage,Voltage_Level,Power_Outage,Temperature_C,Tariff_Rate,Energy_Cost,Peak_Hour,Smart_Meter_ID
19-06-2025,13,Bangalore,BLR,G361,Commercial,23.46,12.67,57.35,233.02,0,24.27,6.98,163.73,No,SM81647
19-04-2025,1,Kolkata,PUN,G104,Industrial,70.82,24.13,46.07,226.02,1,25.79,6.22,440.5,No,SM66593
06-08-2025,22,Chandigarh,CHD,G562,Commercial,69.1,31.14,51.91,229.14,0,26.03,6.19,427.41,Yes,SM83533
15-08-2025,17,Bangalore,BLR,G932,Residential,8.75,4.15,48.87,224.64,0,22.11,6.5,56.89,No,SM79742
10-12-2025,10,Mumbai,MUM,G827,Residential,8.82,1.32,30.88,227.66,0,34.04,9.45,83.35,No,SM31439
12-06-2025,8,Chandigarh,CHD,G667,Industrial,117.73,46.51,45.77,221.94,0,22.97,6.1,718.58,No,SM68243
28-11-2025,10,Delhi,DEL,G536,Commercial,47.86,7.18,36.79,220.82,0,31.71,8.05,385.09,No,SM41575
21-07-2025,9,Hyderabad,HYD,G647,Residential,5.41,2.75,57.54,231.61,0,31.21,7.2,38.96,No,SM18310
01-06-2025,21,Hyderabad,HYD,G937,Commercial,79.09,42.63,44.91,232.59,0,28.11,7.18,567.82,Yes,SM82602
27-08-2025,23,Chandigarh,CHD,G512,Industrial,118.35,62.75,43.84,229.36,0,25.96,6.02,712.85,No,SM43861
20-09-2025,16,Bangalore,BLR,G804,Industrial,147.92,84.27,66.79,228.45,0,23.42,6.78,1002.59,No,SM74093
18-10-2025,9,Hyderabad,HYD,G873,Commercial,36.29,23.99,62.63,222.38,0,29.64,7.03,255.16,No,SM65662
28-08-2025,15,Ahmedabad,AMD,G970,Residential,3.76,2.42,31.38,233.79,0,32.46,6.41,24.09,No,SM19421
16-08-2025,4,Bangalore,BLR,G714,Residential,7.41,4.49,42.74,233.55,0,30.72,6.73,49.82,No,SM41397
09-02-2025,10,Hyderabad,HYD,G927,Residential,8.54,2.47,37.85,231.34,0,25.56,7.3,62.28,No,SM17105
10-06-2025,1,Bangalore,BLR,G193,Industrial,124.29,79.51,71.43,229.13,0,28.35,7.42,921.76,No,SM76004
06-12-2025,21,Chennai,CHE,G137,Residential,14.27,6.84,31.43,221.95,0,35.38,7.09,101.28,Yes,SM38156
10-01-2025,21,Ahmedabad,AMD,G252,Residential,14.36,7.41,44.44,223.92,0,29.53,6.49,93.22,Yes,SM33094
21-03-2025,9,Mumbai,MUM,G142,Residential,6.99,2.26,42.7,231.47,0,32.34,8.54,59.72,No,SM20974
09-10-2025,6,Ahmedabad,AMD,G249,Commercial,43.14,17.7,42.31,221.49,0,35.71,6.23,268.95,No,SM41409
23-09-2025,9,Mumbai,MUM,G186,Residential,12.25,3.7,44.22,222.9,0,26.85,8.9,109.04,No,SM57014
26-10-2025,22,Hyderabad,HYD,G970,Commercial,88.06,46.42,48.81,231.72,0,26.77,6.63,583.86,Yes,SM65208
17-04-2025,8,Ahmedabad,AMD,G422,Commercial,24.64,12.97,38.46,234.27,0,31.63,6,147.81,No,SM84700
05-09-2025,7,Kolkata,PUN,G848,Commercial,13.94,5.12,53.43,228.25,0,23.85,6.66,92.77,No,SM28439
17-11-2025,4,Kolkata,PUN,G353,Industrial,105.83,41.06,57.44,229.54,0,26.48,6.64,703.21,No,SM49862
01-07-2025,20,Mumbai,MUM,G492,Industrial,407.62,146.78,97.76,221.74,0,32.46,8.63,3518.14,Yes,SM88390
25-04-2025,0,Delhi,DEL,G481,Residential,7.8,3.13,34.78,232.11,0,28.63,7.71,60.11,No,SM24700
05-08-2025,8,Ahmedabad,AMD,G361,Residential,5.27,2.17,43.53,224.71,0,28.77,5.65,29.76,No,SM89632
08-06-2025,18,Bangalore,BLR,G328,Residential,22.9,12.67,52.29,234.1,0,23.19,6.86,157.18,Yes,SM77879
16-03-2025,0,Ahmedabad,AMD,G831,Industrial,102.39,50.44,55.24,221.13,0,28.21,5.96,609.73,No,SM31974
09-11-2025,5,Kolkata,PUN,G109,Residential,4.72,1.84,54.48,227.33,0,29.06,6.23,29.39,No,SM58238
03-07-2025,15,Delhi,DEL,G989,Industrial,262.63,39.39,68.26,234.14,0,27.25,8.28,2175.26,No,SM68102
12-04-2025,8,Kolkata,PUN,G498,Residential,4.34,1.28,48.42,232.87,0,30.4,6.46,28.03,No,SM85901
23-09-2025,13,Chandigarh,CHD,G727,Industrial,96.19,35.7,54.62,227.73,0,28.68,6.2,595.92,No,SM75722
28-11-2025,9,Chandigarh,CHD,G335,Industrial,86.9,39.96,42.69,221.51,0,28.45,6.05,526.05,No,SM64286
04-08-2025,12,Kolkata,PUN,G302,Residential,9.08,3.43,40,234.73,0,24.23,6.23,56.57,No,SM12066
13-11-2025,9,Kolkata,PUN,G620,Industrial,163.48,43.56,64.22,228.09,0,26.43,6.26,1022.92,No,SM76180
23-09-2025,19,Chennai,CHE,G110,Industrial,241.82,79.57,65.18,234.38,0,34.48,7.9,1909.31,Yes,SM56861
31-12-2025,6,Chennai,CHE,G775,Residential,6.08,3.11,34.61,231.4,0,26.05,7.98,48.5,No,SM78422
17-03-2025,16,Ahmedabad,AMD,G870,Residential,2.74,1.28,33.27,230.12,0,28.4,5.66,15.49,No,SM23277
13-02-2025,23,Chandigarh,CHD,G234,Commercial,17.94,10.31,57.79,226.73,0,25.66,6.22,111.66,No,SM21461
17-02-2025,7,Ahmedabad,AMD,G241,Residential,4.61,2.22,45.46,226.94,0,29.91,6.5,29.96,No,SM51690
04-02-2025,5,Ahmedabad,AMD,G371,Commercial,12.59,5.86,39.26,229.22,0,32.28,6.05,76.15,No,SM91008
24-08-2025,7,Chennai,CHE,G667,Industrial,147.45,46.44,58.74,220.86,0,30.53,7.96,1173.83,No,SM11325
19-05-2025,5,Chandigarh,CHD,G740,Commercial,26.71,9.64,57.67,220.27,0,26.79,6.35,169.61,No,SM30391
22-08-2025,13,Chennai,CHE,G302,Commercial,45.62,19.84,55.56,227.97,0,26.62,7.31,333.55,No,SM95207
07-08-2025,14,Ahmedabad,AMD,G714,Commercial,13.57,8.58,31.36,222.3,0,27.26,6.37,86.45,No,SM65633
20-08-2025,2,Mumbai,MUM,G739,Industrial,87.74,34.46,51.77,228.83,0,30.47,9.15,802.39,No,SM68821
20-02-2025,0,Kolkata,PUN,G955,Industrial,63.36,21.77,40,221.82,0,27.17,6.22,394.06,No,SM52149
16-10-2025,7,Chandigarh,CHD,G340,Commercial,38.76,17.23,35.88,226.29,0,24.59,6.24,241.98,No,SM26740
21-10-2025,14,Chandigarh,CHD,G631,Industrial,100.75,45.9,45.08,222.96,0,24.11,6.14,618.95,No,SM18673
23-09-2025,6,Mumbai,MUM,G311,Industrial,114.96,17.24,66.5,225.08,0,32.02,8.51,978.45,No,SM18657
18-05-2025,2,Delhi,DEL,G348,Industrial,199.36,64.2,52.94,234.77,0,32.51,7.61,1517.28,No,SM63646
11-07-2025,18,Chandigarh,CHD,G135,Commercial,85.87,35.28,60.59,225.22,0,23.78,6.26,537.54,Yes,SM28192
15-02-2025,3,Bangalore,BLR,G784,Commercial,26.48,12.13,58.65,230.62,0,23.56,6.99,185.09,No,SM22980
11-06-2025,15,Mumbai,MUM,G926,Residential,14.19,3.8,51.42,232.07,0,30.37,9.15,129.84,No,SM29602
08-07-2025,17,Hyderabad,HYD,G260,Industrial,135.43,63.23,43.54,226.22,0,27.88,7.35,995.5,No,SM82063
02-08-2025,2,Chennai,CHE,G891,Commercial,33.44,20.63,48.34,223.39,0,26.66,7.47,249.82,No,SM68627
15-12-2025,21,Kolkata,PUN,G273,Commercial,44.16,14.29,49.32,225.47,0,28.67,6.36,280.96,Yes,SM67322
24-08-2025,23,Ahmedabad,AMD,G314,Commercial,23.18,15.35,52.32,230.63,0,31.33,6.17,143.15,No,SM27685
08-09-2025,10,Mumbai,MUM,G727,Residential,9.5,1.85,43.95,225.55,0,29.37,8.53,81.07,No,SM67915
27-12-2025,20,Delhi,DEL,G662,Commercial,125.29,40.36,64.53,223.39,0,31.34,7.56,947.11,Yes,SM32710
11-11-2025,11,Ahmedabad,AMD,G215,Industrial,182.82,94.28,58.28,233.72,0,33.86,5.6,1023.03,No,SM49839
24-04-2025,18,Hyderabad,HYD,G881,Industrial,239.8,98.66,77.98,221.22,0,32.84,7.07,1696.48,Yes,SM91691
12-01-2025,19,Mumbai,MUM,G394,Commercial,87.82,24.63,57.78,228.1,0,25.63,9.2,807.84,Yes,SM25883
25-02-2025,4,Delhi,DEL,G195,Commercial,30.69,15.08,52.07,229.17,0,28.47,7.51,230.45,No,SM48830
28-08-2025,10,Mumbai,MUM,G230,Industrial,128.6,30.42,43.86,223.99,0,29.85,9.37,1204.92,No,SM39911
03-08-2025,22,Kolkata,PUN,G212,Commercial,68.53,22.38,44.88,226.81,0,26.7,6.71,460.02,Yes,SM75209
23-09-2025,17,Delhi,DEL,G180,Residential,10.14,3.29,45.01,223.02,0,23.5,7.79,78.95,No,SM67015
29-10-2025,16,Bangalore,BLR,G647,Industrial,200.53,112.3,61.05,234.12,0,30.09,7.03,1409.07,No,SM14785
20-05-2025,23,Hyderabad,HYD,G650,Residential,4.84,1.89,50.48,224.72,0,28.66,7.23,35,No,SM77044
04-10-2025,8,Ahmedabad,AMD,G943,Commercial,35.58,15.65,47.56,227.34,0,27.6,5.99,213.26,No,SM74729
10-05-2025,4,Ahmedabad,AMD,G277,Commercial,37.79,18.28,41.78,224.61,0,34.63,5.79,218.72,No,SM56467
10-12-2025,10,Ahmedabad,AMD,G164,Residential,5.81,3.31,50.58,229.97,0,27.25,5.55,32.27,No,SM87536
09-11-2025,0,Bangalore,BLR,G255,Industrial,116.51,55.91,60.65,232.99,1,27.15,6.56,764.11,No,SM58618
01-02-2025,19,Ahmedabad,AMD,G174,Commercial,79.03,48.05,64.9,223.01,0,34.53,6.34,500.86,Yes,SM93364
16-11-2025,2,Hyderabad,HYD,G123,Residential,3.92,1.3,46.39,222.18,0,24.27,6.89,27.03,No,SM51996
26-09-2025,15,Chennai,CHE,G218,Commercial,51.27,19.28,47.13,231.13,0,33.13,7.56,387.61,No,SM74985
03-11-2025,23,Bangalore,BLR,G320,Commercial,21.44,12.39,52.14,220.16,0,26.09,7,150.16,No,SM32822
07-10-2025,18,Bangalore,BLR,G944,Industrial,344.36,148.79,79.44,233.93,0,23.01,6.62,2279.13,Yes,SM62066
07-11-2025,9,Kolkata,PUN,G625,Industrial,160.81,43.57,71.43,221.43,0,28.62,6.39,1026.88,No,SM89698
30-11-2025,1,Hyderabad,HYD,G798,Industrial,64.48,40.44,38.45,227.9,0,33.78,7.03,453.17,No,SM80952
11-10-2025,23,Kolkata,PUN,G909,Industrial,92.8,31.63,61.25,229.35,0,22.87,6.33,587.42,No,SM20368
24-03-2025,11,Mumbai,MUM,G386,Industrial,231.84,71.75,54.18,230.9,0,33.34,9.07,2102.43,No,SM40049
05-08-2025,22,Mumbai,MUM,G778,Commercial,57.49,17.75,53.75,226.84,0,34.6,9.26,532.37,Yes,SM16621
25-07-2025,23,Kolkata,PUN,G113,Commercial,36.17,9.78,41.64,232.74,0,26.33,6.36,230.12,No,SM98073
09-08-2025,3,Kolkata,PUN,G747,Industrial,95.52,24.39,47.25,234.53,1,26.69,6.4,611.68,No,SM73494
04-09-2025,23,Bangalore,BLR,G807,Industrial,121.55,43.83,45.16,234.34,0,24.86,7.11,864.16,No,SM13911
25-10-2025,9,Mumbai,MUM,G589,Residential,8.82,2.35,56.88,221.45,0,29.38,8.62,76.03,No,SM78592
21-04-2025,4,Chennai,CHE,G533,Industrial,80.64,25.99,63.06,233.32,0,32.23,7.65,616.91,No,SM42242
19-03-2025,0,Mumbai,MUM,G944,Residential,6.35,2.19,32.64,234,0,31.36,9.44,60,No,SM93995
18-12-2025,22,Bangalore,BLR,G300,Commercial,71.35,43.32,48.14,224.27,0,30.21,7.45,531.71,Yes,SM65852
27-06-2025,14,Chandigarh,CHD,G121,Industrial,161.62,55.68,73.16,232.24,0,21.59,6.18,999.25,No,SM64239
28-09-2025,8,Kolkata,PUN,G453,Residential,8.05,2.7,41.79,225.62,0,26.55,6.25,50.3,No,SM87043
22-05-2025,14,Chennai,CHE,G625,Residential,6.27,2.82,35.63,223.11,0,26.34,7.94,49.75,No,SM33482
19-07-2025,3,Chandigarh,CHD,G261,Residential,5.32,2.36,34.53,228.87,0,26.47,5.94,31.62,No,SM68176
02-12-2025,23,Mumbai,MUM,G332,Residential,6.33,1.94,53.63,221.99,0,29.45,9,56.97,No,SM30674
13-12-2025,1,Mumbai,MUM,G749,Commercial,33.85,11.5,56.39,225.85,0,32.41,9.38,317.46,No,SM65002
11-01-2025,7,Kolkata,PUN,G750,Residential,3.87,1.54,42.37,233.11,0,30.93,6.28,24.26,No,SM32879
14-09-2025,6,Chandigarh,CHD,G199,Commercial,24.27,8.37,43.43,234.44,0,27.73,6.08,147.64,No,SM26533
26-10-2025,21,Delhi,DEL,G568,Commercial,33.68,12.3,56.37,225.38,0,29.48,7.55,254.16,Yes,SM75592
29-01-2025,15,Mumbai,MUM,G785,Commercial,58.79,8.82,38.88,224.04,0,28.48,9.23,542.81,No,SM51483
07-06-2025,5,Hyderabad,HYD,G851,Industrial,137.2,82.93,63.72,224.48,0,29.69,7.2,987.9,No,SM28031
05-01-2025,21,Kolkata,PUN,G427,Industrial,221.83,67.98,59.6,222.04,0,26.18,6.57,1457.39,Yes,SM33156
28-02-2025,15,Mumbai,MUM,G788,Industrial,100.33,15.46,58.03,223.24,0,26.98,8.78,881.14,No,SM17617
18-09-2025,13,Chennai,CHE,G684,Industrial,105.78,46.3,40.58,234.48,0,35.55,7.12,752.68,No,SM79737
16-09-2025,0,Delhi,DEL,G437,Residential,6.99,2.64,52.7,221.32,0,24.46,7.8,54.53,No,SM48325
16-04-2025,11,Chennai,CHE,G725,Commercial,52.2,24.47,36.22,232.33,0,26.33,7.27,379.54,No,SM55895
23-05-2025,1,Mumbai,MUM,G993,Residential,2.68,0.77,41.27,228.45,0,29.55,8.58,22.97,No,SM10317
11-02-2025,12,Delhi,DEL,G611,Commercial,24.23,9.93,53.42,224.95,0,26.41,8.19,198.38,No,SM65527
12-05-2025,10,Bangalore,BLR,G111,Residential,4.23,1.75,47.42,232.11,0,27.73,6.91,29.24,No,SM16570
02-09-2025,10,Delhi,DEL,G518,Residential,11.05,2.69,48.11,220.68,0,29.67,8.47,93.57,No,SM98035
22-01-2025,16,Delhi,DEL,G825,Commercial,57.32,18.92,36.73,220.1,0,29.35,8.04,460.84,No,SM35329
13-12-2025,19,Delhi,DEL,G409,Commercial,48.67,17.95,45.87,233.33,0,27.31,8.1,394.45,Yes,SM28323
23-04-2025,16,Hyderabad,HYD,G202,Commercial,17.59,9.96,38.76,231.67,0,27.97,6.84,120.35,No,SM45414
26-05-2025,14,Hyderabad,HYD,G155,Residential,13.78,5.91,37.38,230.75,0,29.49,7.42,102.26,No,SM95174
03-02-2025,22,Bangalore,BLR,G233,Commercial,47.51,28.81,53.75,226.11,0,27.69,7.31,347.46,Yes,SM35774
17-07-2025,5,Bangalore,BLR,G551,Residential,3.91,2.05,50.39,223.14,0,27.77,6.83,26.68,No,SM52093
07-06-2025,17,Kolkata,PUN,G486,Commercial,36.28,10.48,66.68,234.32,0,27.4,6.22,225.5,No,SM25524
06-05-2025,16,Mumbai,MUM,G899,Residential,6.07,1.68,31.61,224.39,0,32.95,8.79,53.36,No,SM66092
22-05-2025,21,Delhi,DEL,G896,Industrial,353.92,89.83,79.39,232.88,0,31.55,7.89,2792.28,Yes,SM73861
30-09-2025,12,Hyderabad,HYD,G450,Commercial,41.86,23.54,63.19,231.57,0,27.49,6.57,274.95,No,SM87236
29-11-2025,22,Chandigarh,CHD,G665,Commercial,20.86,7.29,51.09,227.07,0,25.79,6.06,126.35,Yes,SM26387
15-01-2025,8,Hyderabad,HYD,G243,Commercial,44.68,21.35,41.47,232.44,0,30.56,6.99,312.27,No,SM20184
21-02-2025,15,Mumbai,MUM,G538,Commercial,27.39,4.4,48.74,228.44,0,34.26,9.21,252.35,No,SM89182
22-04-2025,4,Bangalore,BLR,G579,Residential,6.32,2.98,38.63,229.75,0,23.88,7.16,45.29,No,SM59599
28-03-2025,5,Ahmedabad,AMD,G328,Industrial,57.39,31.12,61.74,220.88,0,31.35,6.07,348.23,No,SM34083
18-07-2025,1,Chennai,CHE,G742,Industrial,128.38,81.02,49.84,226.44,0,29.01,7.86,1008.75,No,SM96397
14-05-2025,10,Delhi,DEL,G802,Residential,17.71,7.26,47.77,228.93,0,27.4,8.27,146.52,No,SM85178
28-04-2025,17,Hyderabad,HYD,G942,Residential,7.95,3.32,34.8,224.04,0,32.63,6.9,54.87,No,SM19231
04-02-2025,4,Chennai,CHE,G859,Residential,4.97,2.79,54.5,221.02,0,29.95,7.64,37.97,No,SM77115
25-02-2025,19,Delhi,DEL,G311,Industrial,293.41,111.29,59.34,220.33,0,31.37,8.3,2436.11,Yes,SM98883
03-03-2025,20,Kolkata,PUN,G191,Commercial,30.07,7.72,49.01,227.01,0,27.66,6.34,190.67,Yes,SM97770
21-08-2025,22,Ahmedabad,AMD,G850,Commercial,52,26.6,36.2,231.3,0,28.15,6.49,337.48,Yes,SM12998
27-09-2025,7,Chandigarh,CHD,G638,Industrial,101.11,40.36,69.11,221.89,0,20.58,5.61,567.65,No,SM96280
18-12-2025,18,Ahmedabad,AMD,G233,Industrial,345.34,227.26,82.53,221.14,0,30.97,6.06,2091.1,Yes,SM11714
24-05-2025,8,Bangalore,BLR,G637,Commercial,23.25,13.01,47.33,220.5,0,29.16,7.43,172.7,No,SM37987
24-10-2025,14,Chandigarh,CHD,G736,Residential,7.58,2.87,48.76,222.2,0,25.85,6.43,48.71,No,SM36709
12-02-2025,22,Hyderabad,HYD,G431,Residential,21.28,10.5,40.13,220.3,0,30.89,6.72,143.07,Yes,SM52434
05-06-2025,8,Bangalore,BLR,G150,Industrial,244.61,73.51,71.46,227.3,0,25.55,6.54,1600.33,No,SM76512
14-07-2025,12,Kolkata,PUN,G264,Industrial,109.24,39.38,44.05,227.18,0,25.58,6.53,713.25,No,SM47434
02-03-2025,12,Kolkata,PUN,G379,Industrial,162.73,42.65,61.49,231.41,0,27.64,6.73,1094.83,No,SM52878
24-06-2025,16,Mumbai,MUM,G992,Residential,8.29,2.18,34.83,227.41,0,25.97,9.34,77.49,No,SM79408
20-05-2025,6,Delhi,DEL,G451,Residential,12.83,2.15,52.28,222.5,0,32.17,8.04,103.21,No,SM89856
12-12-2025,14,Delhi,DEL,G916,Industrial,125.61,29,63.56,229.91,0,30.28,8.01,1006.63,No,SM44082
17-11-2025,16,Bangalore,BLR,G388,Residential,7.47,4.85,51.75,223.86,0,28.86,7.33,54.75,No,SM32310
05-08-2025,15,Ahmedabad,AMD,G843,Industrial,122.68,88.57,70.27,220.68,0,34.33,5.92,726.55,No,SM81653
09-08-2025,11,Chennai,CHE,G303,Industrial,100.42,52.24,49.04,229.87,0,29.58,7.24,727.23,No,SM34229
14-01-2025,1,Chandigarh,CHD,G406,Industrial,98.8,35.42,39.88,227.62,0,24.08,6.39,631.07,No,SM81678
01-02-2025,4,Chandigarh,CHD,G215,Industrial,76.71,28.84,51.67,233.39,0,27.52,6.1,467.71,No,SM32073
25-11-2025,10,Bangalore,BLR,G931,Commercial,58.51,35.88,63.85,232.67,0,26.83,7.1,415.45,No,SM12397
04-10-2025,19,Chandigarh,CHD,G264,Industrial,185.53,65.48,72.55,232.16,0,20.92,5.62,1043.26,Yes,SM25699
22-08-2025,3,Delhi,DEL,G527,Industrial,110.03,39.89,41,221.09,0,23.12,7.82,860.76,No,SM95187
03-07-2025,5,Bangalore,BLR,G447,Residential,8.13,3.24,51.81,222.77,0,25.23,7.39,60.07,No,SM55189
07-07-2025,8,Bangalore,BLR,G250,Residential,9,4.44,31.9,227,0,25.91,6.94,62.5,No,SM83354
14-01-2025,18,Delhi,DEL,G694,Residential,16.19,5.87,38.62,221.98,0,28.19,7.78,126.05,Yes,SM61871
04-06-2025,13,Mumbai,MUM,G589,Commercial,61.26,13.19,42.13,223,0,25.81,9.08,556.14,No,SM42376
14-08-2025,16,Chandigarh,CHD,G284,Residential,2.65,0.92,48.26,224.37,0,28.26,5.51,14.61,No,SM51416
15-07-2025,1,Ahmedabad,AMD,G934,Commercial,35.04,16.64,58.5,228.9,1,31.52,6.32,221.33,No,SM56694
31-03-2025,19,Bangalore,BLR,G485,Industrial,165.9,78.26,58.59,234.64,0,23.87,6.51,1080.01,Yes,SM40582
20-01-2025,13,Chennai,CHE,G249,Commercial,27.43,11.54,32.74,228.6,0,29.36,7.02,192.47,No,SM34175
10-04-2025,23,Mumbai,MUM,G551,Commercial,24.36,4.95,50.44,234.66,0,33.26,9.42,229.37,No,SM22816
12-12-2025,18,Kolkata,PUN,G666,Residential,10.98,3.83,52.11,222.29,0,26.36,6.3,69.16,Yes,SM72175
22-05-2025,20,Chennai,CHE,G849,Commercial,49.95,18.32,34.99,233.03,0,32.06,7.8,389.74,Yes,SM22830
18-04-2025,13,Mumbai,MUM,G891,Residential,7.02,2.63,31.7,230.83,0,28.29,8.92,62.59,No,SM40807
04-10-2025,2,Ahmedabad,AMD,G753,Industrial,105.95,55.13,42.59,233.86,0,32,5.86,620.6,No,SM39845
16-10-2025,14,Bangalore,BLR,G996,Industrial,182.6,83.13,49.26,234.78,0,26.38,7.36,1343.18,No,SM90207
01-06-2025,3,Mumbai,MUM,G559,Industrial,159.22,54.54,62.92,226.15,0,34.41,9.33,1484.87,No,SM14279
06-08-2025,8,Chennai,CHE,G167,Industrial,84.63,33.76,52.46,222.68,0,35.43,7.93,671.22,No,SM53005
18-03-2025,6,Chandigarh,CHD,G238,Industrial,121.24,46.73,52.12,233.02,0,28.73,5.52,669.52,No,SM68273
30-10-2025,22,Chennai,CHE,G397,Industrial,180.89,81.73,56.09,234.44,0,31.93,7.43,1344.69,Yes,SM66490
01-06-2025,20,Chennai,CHE,G392,Industrial,237.03,108.69,67.7,228.18,0,34.68,7.05,1671.48,Yes,SM65088
05-05-2025,10,Hyderabad,HYD,G561,Commercial,78.6,43.16,65.86,232.35,0,28.27,6.58,516.9,No,SM56081
08-12-2025,0,Delhi,DEL,G297,Residential,7.1,2.73,52.71,220.14,0,28.32,8.12,57.65,No,SM32401
08-05-2025,21,Ahmedabad,AMD,G606,Residential,14.17,7.7,32.42,225.38,0,31.14,6.29,89.11,Yes,SM19750
30-10-2025,22,Mumbai,MUM,G880,Industrial,171.88,47.87,50.19,232.9,0,29.83,9.33,1604.08,Yes,SM83358
20-08-2025,21,Hyderabad,HYD,G261,Commercial,56.3,30.56,60.63,225.82,0,26.48,6.69,376.55,Yes,SM31607
11-11-2025,12,Chandigarh,CHD,G760,Industrial,72.61,37.29,46.26,224.54,0,21.92,6.23,452.7,No,SM16404
11-09-2025,18,Kolkata,PUN,G407,Residential,14.14,5.13,40,231.38,0,31.23,6.66,94.12,Yes,SM69902
27-05-2025,1,Hyderabad,HYD,G644,Commercial,23.48,12.05,33.35,227.85,0,29.35,7,164.27,No,SM99289
25-05-2025,0,Chandigarh,CHD,G965,Commercial,26.74,12.07,43.67,228.47,0,26.1,5.57,148.86,No,SM44305
10-10-2025,5,Hyderabad,HYD,G350,Commercial,24.11,11.18,34.41,224.03,0,32.39,6.74,162.37,No,SM81595
12-02-2025,7,Chennai,CHE,G188,Commercial,44.59,15.94,47.46,225.89,0,34.05,7.85,349.83,No,SM73985
03-10-2025,20,Ahmedabad,AMD,G597,Residential,17.37,9.7,42.74,234.17,0,29.87,5.93,102.97,Yes,SM92246
04-03-2025,23,Mumbai,MUM,G304,Residential,7.15,2.17,58.71,233.46,0,28.2,9.29,66.38,No,SM21847
09-04-2025,3,Delhi,DEL,G573,Commercial,24.22,9.15,38.42,224.9,0,26.55,8.34,202.09,No,SM92582
10-05-2025,4,Ahmedabad,AMD,G333,Industrial,127.41,53.86,57.74,234.79,0,33.99,6.39,813.54,No,SM19542
10-10-2025,9,Chandigarh,CHD,G910,Commercial,32.66,20.96,38.27,230.28,0,26.61,5.79,189.21,No,SM31344
17-05-2025,18,Bangalore,BLR,G798,Residential,7.84,4.02,52.78,225.87,0,25.45,6.82,53.46,Yes,SM80441
20-08-2025,11,Delhi,DEL,G336,Commercial,30.4,7.7,56.04,226.67,1,31.5,8.14,247.6,No,SM31703
19-05-2025,18,Kolkata,PUN,G716,Industrial,289.2,90.06,83.52,228.86,0,22.91,6.22,1797.67,Yes,SM54903
31-10-2025,3,Chandigarh,CHD,G481,Residential,2.91,1.69,52.29,222.94,1,20.45,5.62,16.38,No,SM98131
31-05-2025,15,Chandigarh,CHD,G680,Commercial,50.21,20.1,64.02,230.56,0,20.11,5.61,281.75,No,SM24613
30-06-2025,9,Mumbai,MUM,G364,Industrial,218.49,38.86,63.85,234.41,0,31.22,8.89,1942.9,No,SM42758
20-12-2025,0,Hyderabad,HYD,G142,Commercial,29.72,12.04,36.97,221.36,0,29.08,6.67,198.17,No,SM72500
26-07-2025,2,Bangalore,BLR,G647,Residential,3.97,1.83,54.4,234.54,0,23.25,6.53,25.91,No,SM99699
14-06-2025,11,Chandigarh,CHD,G195,Residential,4.46,2.39,54.45,231.52,0,28.06,5.76,25.71,No,SM85758
25-04-2025,13,Chandigarh,CHD,G198,Commercial,21.12,5.79,41.11,221.39,0,23.6,5.57,117.65,No,SM70186
16-05-2025,5,Hyderabad,HYD,G584,Industrial,179.03,63.18,60.9,234.55,0,29.16,7.34,1313.75,No,SM97930
02-07-2025,10,Delhi,DEL,G147,Industrial,162,56.41,66.2,233.81,0,31.53,7.79,1262.57,No,SM21805
19-10-2025,3,Kolkata,PUN,G889,Residential,3.63,1.41,40.35,226.63,0,22.08,6.26,22.76,No,SM47863
17-11-2025,0,Ahmedabad,AMD,G474,Residential,3.8,2.33,40.38,232.95,0,28.6,5.73,21.78,No,SM67078
11-12-2025,12,Chandigarh,CHD,G922,Residential,2.86,1.26,38.29,223.83,0,21.75,5.78,16.56,No,SM95764
12-04-2025,12,Bangalore,BLR,G455,Commercial,60.67,29.62,59.07,229.62,0,27.22,7.13,432.75,No,SM17721
29-10-2025,14,Bangalore,BLR,G644,Commercial,40.03,21.58,56,223.55,0,23.64,6.57,263.09,No,SM47657
30-05-2025,14,Hyderabad,HYD,G307,Industrial,114.02,45.02,50.4,234.69,0,24.46,6.79,774.13,No,SM98222
13-04-2025,0,Mumbai,MUM,G830,Residential,7.03,1.21,56.7,227.47,0,33.48,8.97,63.07,No,SM33892
22-12-2025,23,Chennai,CHE,G908,Industrial,143.2,51.58,48.32,233.54,0,26.03,7.82,1119.56,No,SM28555
11-08-2025,22,Ahmedabad,AMD,G750,Residential,5.23,3.29,44.52,230.27,0,33.34,6.23,32.59,Yes,SM28208
18-09-2025,12,Chennai,CHE,G290,Residential,7.74,3.32,59.77,221,0,30.41,7.18,55.52,No,SM84880
06-03-2025,16,Mumbai,MUM,G868,Residential,5.13,0.82,51.51,228.71,0,28.33,9.13,46.87,No,SM72535
29-04-2025,0,Hyderabad,HYD,G980,Industrial,105.27,56.86,62.53,226.45,0,29.56,7.43,782.29,No,SM26435
09-09-2025,11,Chandigarh,CHD,G881,Industrial,142.68,66.53,56.27,227.31,0,27.1,6.1,870.05,No,SM51429
17-10-2025,10,Kolkata,PUN,G475,Commercial,46.04,14,56.58,232.08,0,25.6,6.65,306.32,No,SM60611
02-09-2025,10,Chennai,CHE,G465,Residential,4.68,1.85,56.47,222.92,0,33.39,7.67,35.88,No,SM21940
